Session,Frame,Time [s],Knee Angle R,Knee Angle L,TSSearch Segmentation,Stride LFoot Motion Capture,Stride RFoot Motion Capture,Stride LFoot Depth,Stride RFoot Depth,LFoot Speed,RFoot Speed
1,11064,368.8,48.79291937203973,5.2768663759704,1.0,1.0,0.0,0.0,0.0,0.04059486736958294,1.6030895829157268
1,11065,368.83,46.55680643076147,5.426991645039635,0.0,0.0,0.0,0.0,0.0,0.0435921746083738,1.2662586009419443
1,11066,368.87,41.800819220784064,5.772523919781662,0.0,0.0,0.0,0.0,0.0,0.06488062336334577,0.8891514911955647
1,11067,368.9,34.77740425619126,6.287899939829856,0.0,0.0,0.0,0.0,0.0,0.12528534306999625,0.5530793292358867
1,11068,368.93,26.66460315272269,7.153651767915051,0.0,0.0,0.0,0.0,0.0,0.24806816095015288,0.3135519373821194
1,11069,368.97,17.943165818239777,8.36621063380889,0.0,0.0,0.0,0.0,0.0,0.446614470476148,0.17294608597001573
1,11070,369.0,10.149287482260007,9.878962054605978,0.0,0.0,0.0,0.0,0.0,0.7076938284360047,0.09921682082993338
1,11071,369.03,6.573939456642421,11.170826473041956,0.0,0.0,0.0,1.0,0.0,0.9869367771653152,0.05984465007940662
1,11072,369.07,8.065435451195214,12.490186544728118,0.0,0.0,0.0,0.0,0.0,1.2322282000509244,0.035795117949666354
1,11073,369.1,7.880652278931649,13.745714951179394,0.0,0.0,0.0,0.0,0.0,1.4209917530254836,0.01989715735645028
1,11074,369.13,6.863401278949283,15.101387855922384,0.0,0.0,0.0,0.0,0.0,1.5716192788926542,0.011464031403399825
1,11075,369.17,7.777364735652611,17.1395891018918,0.0,0.0,0.0,0.0,0.0,1.7185241300246625,0.010494160574956567
1,11076,369.2,9.371993321649684,20.63473880626125,0.0,0.0,0.0,0.0,0.0,1.8829849885172272,0.015052506550556143
1,11077,369.23,10.340898251634911,26.514175143138203,0.0,0.0,0.0,0.0,0.0,2.062691241038026,0.021930444005924112
1,11078,369.27,10.484281022958951,34.55687845585882,0.0,0.0,1.0,0.0,0.0,2.2355450181468366,0.028012145098809622
1,11079,369.3,11.071802516269685,43.60975821206904,0.0,0.0,0.0,0.0,0.0,2.367944084666761,0.031290931045400955
1,11080,369.33,11.762566629772865,51.53971000092346,0.0,0.0,0.0,0.0,0.0,2.4206469440414895,0.03148620718347075
1,11081,369.37,12.129518409764216,55.17636208768961,0.0,0.0,0.0,0.0,0.0,2.3525201285765083,0.030387106434589525
1,11082,369.4,11.69753283795896,54.967971895246336,0.0,0.0,0.0,0.0,0.0,2.132125270618622,0.03133190111803767
1,11083,369.43,10.801990459186698,52.11392938862356,0.0,0.0,0.0,0.0,1.0,1.7623192065684958,0.03836623008409015
1,11084,369.47,10.13052704583501,46.95713346290253,0.0,0.0,0.0,0.0,0.0,1.3020529560997287,0.05747164997094958
1,11085,369.5,9.60164473823707,39.72740651107566,0.0,0.0,0.0,0.0,0.0,0.8542788563037377,0.10040667324347
1,11086,369.53,9.173131629219313,31.055200478766068,0.0,0.0,0.0,0.0,0.0,0.5093716349322912,0.18685491459704817
1,11087,369.57,8.870163993238094,21.451216578476448,0.0,0.0,0.0,0.0,0.0,0.290171521439442,0.33809219024440856
1,11088,369.6,8.758651034021113,12.043870448922236,0.0,0.0,0.0,0.0,0.0,0.16098455575241452,0.561186077886719
1,11089,369.63,8.824776723876795,5.04524293825142,0.0,0.0,0.0,0.0,0.0,0.08216301892331167,0.8333963186319917
1,11090,369.67,9.139970791924496,3.3768028524935403,0.0,0.0,0.0,0.0,0.0,0.03624075471884085,1.103980148767639
1,11091,369.7,10.083656068567052,3.5466914507332774,0.0,0.0,0.0,0.0,0.0,0.01509872208491346,1.3239010767309758
1,11092,369.73,11.902672657820403,4.0138612459358285,0.0,0.0,0.0,0.0,0.0,0.009109455148250284,1.4820838567704167
1,11093,369.77,15.779475915332029,5.0035408758461415,0.0,0.0,0.0,0.0,0.0,0.009348829318595821,1.6075769016813464
1,11094,369.8,21.87857163447191,5.932554211255081,0.0,0.0,0.0,0.0,0.0,0.010856848710661204,1.7367183318090174
1,11095,369.83,29.1062566521407,6.055480591588292,0.0,0.0,0.0,0.0,0.0,0.012284605240117383,1.8849787227282255
1,11096,369.87,37.205850588283,5.821929635691532,0.0,1.0,0.0,0.0,0.0,0.013744718101935125,2.042993992467252
1,11097,369.9,43.90823451826196,5.87087429592728,0.0,0.0,0.0,0.0,0.0,0.015505298685014702,2.1863655789528393
1,11098,369.93,47.11797064253324,5.551496584671924,0.0,0.0,0.0,1.0,0.0,0.017861219695053675,2.2861512007538862
1,11099,369.97,47.305890716834455,5.343268365523016,1.0,0.0,0.0,0.0,0.0,0.020956418936352025,2.312082923798394
1,11100,370.0,45.18234049016547,5.345923204472683,0.0,0.0,0.0,0.0,0.0,0.024635559967050236,2.2306371153459787
1,11101,370.03,40.888315913954784,5.772038323590323,0.0,0.0,0.0,0.0,0.0,0.029463981826741238,2.0115256852396493
1,11102,370.07,34.74504390375583,5.973254961641004,0.0,0.0,0.0,0.0,0.0,0.039476167426314226,1.6521416875466322
1,11103,370.1,26.810961377063904,6.394049924237692,0.0,0.0,0.0,0.0,0.0,0.06596744082609071,1.20526455489213
1,11104,370.13,18.13425239214922,7.39583622739093,0.0,0.0,0.0,0.0,0.0,0.130245744158889,0.7723842599267837
1,11105,370.17,10.245726871170802,8.462276927219165,0.0,0.0,0.0,0.0,0.0,0.26024482653188385,0.44447782898783783
1,11106,370.2,7.025878348425181,9.643151720843122,0.0,0.0,0.0,0.0,0.0,0.4753928448335257,0.24207518552995202
1,11107,370.23,8.637275621998981,10.921214926237129,0.0,0.0,0.0,0.0,0.0,0.764709972380918,0.12752810965332936
1,11108,370.27,8.267856125510264,12.1617089449841,0.0,0.0,0.0,0.0,0.0,1.0792063568382557,0.06256327397738531
1,11109,370.3,7.400363773309976,13.813839367237676,0.0,0.0,0.0,0.0,0.0,1.3579224661461489,0.02944651988866085
1,11110,370.33,7.338931759396189,16.45626539723966,0.0,0.0,0.0,0.0,0.0,1.571159132287014,0.017694417470518094
1,11111,370.37,8.366995439112287,20.93948911216989,0.0,0.0,0.0,0.0,0.0,1.7352837767778462,0.01792487189773958
1,11112,370.4,8.97318655411027,27.784285841836976,0.0,0.0,0.0,0.0,0.0,1.8868450509506822,0.023081315232737737
1,11113,370.43,9.14114649536802,36.61354186062272,0.0,0.0,0.0,0.0,0.0,2.0507341681131006,0.028734250364336945
1,11114,370.47,9.604870249019626,46.37816511882815,0.0,0.0,0.0,0.0,0.0,2.2277313582379175,0.03332006359753088
1,11115,370.5,10.479960137681443,53.67813017415087,0.0,0.0,0.0,0.0,0.0,2.3977428687304374,0.037025117670494725
1,11116,370.53,10.791428698836654,56.05940399112417,0.0,0.0,1.0,0.0,0.0,2.5272796448451675,0.040369287974811395
1,11117,370.57,10.461398269365644,54.811808726445406,0.0,0.0,0.0,0.0,0.0,2.57303966555463,0.043920515617539034
1,11118,370.6,9.710387986644747,51.05317682493268,0.0,0.0,0.0,0.0,0.0,2.4848473978380663,0.04838117177655308
1,11119,370.63,9.017322659763806,44.78270892140446,0.0,0.0,0.0,0.0,0.0,2.221995211467564,0.05592122981381812
1,11120,370.67,8.614138881373435,36.80387704720462,0.0,0.0,0.0,0.0,0.0,1.7890509100381111,0.07345295568693484
1,11121,370.7,8.448335007476288,27.662028468342925,0.0,0.0,0.0,0.0,1.0,1.2660306990269072,0.11541309930624419
1,11123,370.77,8.729024852970952,9.061337474901109,0.0,0.0,0.0,0.0,0.0,0.7827885915622207,0.2023098992032795
1,11124,370.8,9.167294686891497,3.330347420382936,0.0,0.0,0.0,0.0,0.0,0.4350144588405347,0.3523654209523502
1,11125,370.83,9.817144623085056,2.703004108282613,0.0,0.0,0.0,0.0,0.0,0.22850214025911317,0.5678166620952335
1,11126,370.87,10.989722063970646,3.544208787310481,0.0,0.0,0.0,0.0,0.0,0.11348437478664414,0.826589472269825
1,11127,370.9,12.819742947216668,3.6952627743699225,0.0,0.0,0.0,0.0,0.0,0.04827050304985748,1.097881668395703
1,11128,370.93,16.177070269323025,4.590435062328652,0.0,0.0,0.0,0.0,0.0,0.015521072916897392,1.3868514456043919
1,11129,370.97,21.8133244267344,4.991275162894254,0.0,0.0,0.0,0.0,0.0,0.005623927650112836,1.766546912261402
1,11130,371.0,29.334919017050424,4.414977526714523,0.0,1.0,0.0,0.0,0.0,0.008730428774515965,2.322957203284341
1,11131,371.03,37.93812136550781,4.302260989702916,0.0,0.0,0.0,0.0,0.0,0.016962904543934156,2.979286896171023
1,11132,371.07,45.07964247003437,4.682340372046411,0.0,0.0,0.0,0.0,0.0,,
1,11133,371.1,48.58099555737954,5.048112097860269,0.0,0.0,0.0,0.0,0.0,,
1,11134,371.13,48.49906063598573,5.329015363247805,1.0,0.0,0.0,0.0,0.0,0.025245991113372095,3.418212374773515
1,11135,371.17,45.374414355893066,5.58673758824898,0.0,0.0,0.0,0.0,0.0,0.03069911320118965,3.3890841873883044
1,11136,371.2,39.78005532756353,5.720082780763164,0.0,0.0,0.0,0.0,0.0,0.032573458786597766,3.000589535301801
1,11137,371.23,32.42489610755882,5.960951798092509,0.0,0.0,0.0,0.0,0.0,0.032994805638314785,2.5021410041933025
1,11138,371.27,23.7754272895597,6.2303268419927065,0.0,0.0,0.0,0.0,0.0,0.039582574789846864,1.9923844008101554
1,11139,371.3,15.056556804189256,7.044597645264361,0.0,0.0,0.0,1.0,0.0,0.0690939813269771,1.4712262310408053
1,11140,371.33,8.344305719392537,7.87018583182379,0.0,0.0,0.0,0.0,0.0,0.148563259060204,0.9732642172943212
1,11141,371.37,7.549203098891127,8.992468227568907,0.0,0.0,0.0,0.0,0.0,0.30810059762567793,0.5675576407062249
1,11142,371.4,8.837309478584672,10.47495232177812,0.0,0.0,0.0,0.0,0.0,0.5606773130443244,0.2899903346184668
1,11144,371.47,7.111811763874357,14.724855554886489,0.0,0.0,0.0,0.0,0.0,0.8789394691555374,0.12409647282322003
1,11145,371.5,7.533713981812639,17.798476937711285,0.0,0.0,0.0,0.0,0.0,1.1971159259187036,0.03874910344760468
1,11146,371.53,8.26702399624159,23.027556014152168,0.0,0.0,0.0,0.0,0.0,1.45212507420405,0.009064112627730988
1,11147,371.57,8.248933578179901,29.611468191432124,0.0,0.0,0.0,0.0,0.0,1.628224514049608,0.011544963202506434
1,11148,371.6,8.426546622725738,38.83915154621136,0.0,0.0,0.0,0.0,0.0,1.75642425159784,0.02556800981877882
1,11149,371.63,8.863194124242852,47.72609860234547,0.0,0.0,1.0,0.0,0.0,1.877263304523326,0.03868958371132665
1,11150,371.67,9.186710583081094,53.72518837726258,0.0,0.0,0.0,0.0,0.0,2.010805299521667,0.046187433339592104
1,11151,371.7,9.346962986521248,55.482118126424695,0.0,0.0,0.0,0.0,0.0,2.1499872104022466,0.04817858647178935
1,11152,371.73,8.790734027422218,54.33954160700992,0.0,0.0,0.0,0.0,0.0,2.269568704424648,0.046706292799275156
1,11153,371.77,8.070899572831081,51.04771349263408,0.0,0.0,0.0,0.0,0.0,2.3391039206313984,0.04394887367685784
1,11154,371.8,7.9861904327552224,45.70050290268807,0.0,0.0,0.0,0.0,1.0,2.3285317617096895,0.04193136116667596
1,11155,371.83,7.882306733353943,39.204399233233886,0.0,0.0,0.0,0.0,0.0,2.2072339429267047,0.04264669801063885
1,11156,371.87,7.78457454543036,31.45188367375109,0.0,0.0,0.0,0.0,0.0,1.950468806153079,0.048855362065684575
1,11157,371.9,7.973556544405739,24.08519486676684,0.0,0.0,0.0,0.0,0.0,1.562619823905704,0.06669429391049642
1,11158,371.93,8.52481311518406,15.79632666731905,0.0,0.0,0.0,0.0,0.0,1.1033042366607553,0.10934854523469614
1,11159,371.97,9.043760493826568,9.398798017272924,0.0,0.0,0.0,0.0,0.0,0.6754662076877969,0.19727381027532256
1,11160,372.0,9.851497176928063,5.452965476754628,0.0,0.0,0.0,0.0,0.0,0.3614190950771261,0.35018914825630526
1,11161,372.03,10.615254283610426,4.559342286589782,0.0,0.0,0.0,0.0,0.0,0.17424261959459525,0.5719902213268095
1,11162,372.07,11.294878584730498,5.69864373238218,0.0,0.0,0.0,0.0,0.0,0.07999738050534667,0.8384364025811045
1,11163,372.1,12.238484966454536,7.162203614458264,0.0,0.0,0.0,0.0,0.0,0.0421241834007823,1.1026551628723302
1,11164,372.13,14.54681383233401,6.57385881505121,0.0,0.0,0.0,0.0,0.0,0.035502311802537705,1.3237615551401822
1,11165,372.17,19.047368484157857,7.534711578906069,0.0,0.0,0.0,0.0,0.0,0.04357526699163222,1.495780370109471
1,11166,372.2,26.062278960021644,8.956937462864857,0.0,0.0,0.0,0.0,0.0,0.05662467271376654,1.6446001741706322
1,11167,372.23,33.92958889612498,9.278890382557933,0.0,0.0,0.0,0.0,0.0,0.06910661524904244,1.799220867812661
1,11168,372.27,42.05081117713812,9.423669618064023,0.0,0.0,0.0,0.0,0.0,0.07529748810990905,1.9709543539754697
1,11169,372.3,47.6066223410275,9.80549778537994,1.0,0.0,0.0,0.0,0.0,0.07072600282190086,2.1503522434691678
1,11170,372.33,49.42338578806067,10.820331494223185,0.0,0.0,0.0,0.0,0.0,0.05850963189442221,2.311411682989391
1,11171,372.37,47.72355091419402,10.70525718857354,0.0,0.0,0.0,0.0,0.0,0.046455417622939914,2.418275110923466
1,11172,372.4,43.07065312078464,10.260702652238052,0.0,0.0,0.0,0.0,0.0,0.0374557277929804,2.432313018852598
1,11173,372.43,36.70443256809514,10.511522563799645,0.0,0.0,0.0,1.0,0.0,0.03003765787389201,2.3182692330438956
1,11174,372.47,28.323871099615104,11.028844530507,0.0,0.0,0.0,0.0,0.0,0.025393594122609713,2.055951557772603
1,11175,372.5,19.66874748277212,10.60233174855432,0.0,1.0,0.0,0.0,0.0,0.028496578415753628,1.6623479272328734
1,11176,372.53,11.632051542383635,12.040902845570995,0.0,0.0,0.0,0.0,0.0,0.04722244177366706,1.206218253974883
1,11177,372.57,6.310691658284924,12.291997304845694,0.0,0.0,0.0,0.0,0.0,0.09487824683398634,0.784102842180118
1,11178,372.6,6.37261551212589,13.477326122451018,0.0,0.0,0.0,0.0,0.0,0.19098823623149427,0.4640187374694291
1,11179,372.63,7.449542791525062,14.122145505293958,0.0,0.0,0.0,0.0,0.0,0.35288051130589165,0.25314416582640403
1,11180,372.67,6.179195701636274,14.483098948776671,0.0,0.0,0.0,0.0,0.0,0.5779724248120266,0.12314470496872895
1,11181,372.7,5.13800558131382,15.019073864337656,0.0,0.0,0.0,0.0,0.0,0.8320123367623967,0.050084697793060504
1,11182,372.73,5.2733745623929735,17.31085237898563,0.0,0.0,0.0,0.0,0.0,1.0642782731677822,0.020805282290258728
1,11183,372.77,6.508080981266346,17.94083214994322,0.0,0.0,0.0,0.0,0.0,1.2438292241999482,0.02262092508253271
1,11184,372.8,7.222305033794868,20.712078734614124,0.0,0.0,0.0,0.0,0.0,1.378621761732731,0.04141568128462594
1,11185,372.83,7.418174899898446,24.145767399247887,0.0,0.0,0.0,0.0,0.0,1.4988430675769187,0.06327210475397183
1,11186,372.87,7.760792192943455,29.82170716569104,0.0,0.0,1.0,0.0,0.0,1.6270444040090382,0.07744341465538725
1,11187,372.9,7.977668528757107,37.04081632534073,0.0,0.0,0.0,0.0,0.0,1.759408793246947,0.0801897907214901
1,11188,372.93,8.05075727926075,43.30713366547442,0.0,0.0,0.0,0.0,0.0,1.8688884901425589,0.07414572010551163
1,11189,372.97,8.114958125272238,46.15340997825351,0.0,0.0,0.0,0.0,0.0,1.9232706369181094,0.06515064392534554
1,11190,373.0,8.496854582113173,45.72308862209019,0.0,0.0,0.0,0.0,0.0,1.8951238156178272,0.05828960098223652
1,11191,373.03,8.38014568736969,43.43458005107203,0.0,0.0,0.0,0.0,1.0,1.7627512331551864,0.054559832426338974
1,11192,373.07,8.328616268040093,40.62506667705077,0.0,0.0,0.0,0.0,0.0,1.5182656722338035,0.055195000156649285
1,11194,373.13,8.485380787278132,32.32977806671576,0.0,0.0,0.0,0.0,0.0,1.181386911480208,0.06887153503018878
1,11195,373.17,9.412414572300491,28.77642823235604,0.0,0.0,0.0,0.0,0.0,0.8088351392742813,0.11072016962696582
1,11196,373.2,8.681667607058444,25.11548057583775,0.0,0.0,0.0,0.0,0.0,0.48232927952073285,0.19849376698039284
1,11197,373.23,8.840348186998256,21.70083432155252,0.0,0.0,0.0,0.0,0.0,0.2617779642723545,0.34960630418121197
1,11198,373.27,15.57749303844679,19.278210605779407,0.0,0.0,0.0,0.0,0.0,0.1443369144809505,0.5686281668413494
1,11199,373.3,16.31201702664265,18.285363468801023,0.0,0.0,0.0,0.0,0.0,0.08560191818626217,0.8296462194084139
1,11200,373.33,18.57817377580878,17.601669336928893,0.0,0.0,0.0,0.0,0.0,0.05064701460510646,1.07824803077254
1,11201,373.37,20.39208731683874,17.821773333302247,0.0,0.0,0.0,0.0,0.0,0.028069076813395894,1.2645752619425261
1,11202,373.4,23.510809030434444,17.823502903518744,0.0,0.0,0.0,0.0,0.0,0.015129023201339601,1.381711060349406
1,11203,373.43,27.770039986174908,17.24819627270631,0.0,0.0,0.0,0.0,0.0,0.00918410186997777,1.4666760687525526
1,11204,373.47,34.0471052774806,17.405989052374878,0.0,0.0,0.0,0.0,0.0,0.007398815440223143,1.5624727244980143
1,11205,373.5,40.20317862585884,16.55176684819071,0.0,0.0,0.0,0.0,0.0,0.007569436097994173,1.6858528130665713
1,11206,373.53,42.76414547707816,15.963404133094484,0.0,0.0,0.0,0.0,0.0,0.008512115813250424,1.8269370197118502
1,11207,373.57,43.974659108394576,14.307353091721067,1.0,1.0,0.0,0.0,0.0,0.009885391561489832,1.9659415965089682
1,11208,373.6,43.63466878915935,13.716511189681142,0.0,0.0,0.0,0.0,0.0,0.011547289411266475,2.084506214128195
1,11209,373.63,42.45923854662212,12.341878880947576,0.0,0.0,0.0,0.0,0.0,0.01297246439866504,2.16676884252274
1,11210,373.67,36.78413996034186,11.281158423570474,0.0,0.0,0.0,0.0,0.0,0.01396267024257188,2.1987418252003383
1,11211,373.7,32.81383034653979,10.581313139872265,0.0,0.0,0.0,0.0,0.0,0.01549198826584779,2.1689339943037425
1,11212,373.73,28.816106110785427,10.794531197439907,0.0,0.0,0.0,0.0,0.0,0.019060069028906102,2.0678402773956326
1,11213,373.77,24.067040896757675,11.235334681213516,0.0,0.0,0.0,0.0,0.0,0.02588118426575031,1.8904426991353063
1,11214,373.8,17.46821894149562,11.816948839062292,0.0,0.0,0.0,0.0,0.0,0.035999714176414795,1.6434991810638637
1,11215,373.83,14.13745635926344,12.702512649554734,0.0,0.0,0.0,1.0,0.0,0.04754652456908501,1.3485201719896036
1,11216,373.87,9.299442183330996,13.70338230841233,0.0,0.0,0.0,0.0,0.0,0.059520285594830684,1.0369402106443832
1,11217,373.9,7.329464392871358,14.138858901367511,0.0,0.0,0.0,0.0,0.0,0.07714218837542779,0.7437600938906276
1,11218,373.93,7.09409470933781,14.8319574654586,0.0,0.0,0.0,0.0,0.0,0.11527230508943191,0.49910335025024666
1,11219,373.97,6.720475904331437,15.87907808324914,0.0,0.0,0.0,0.0,0.0,0.19732970691979468,0.317882608036453
1,11220,374.0,6.703339806953608,16.591764937917958,0.0,0.0,0.0,0.0,0.0,0.34468339275873683,0.19749622816524887
1,11221,374.03,6.715290065683604,19.084058565099383,0.0,0.0,0.0,0.0,0.0,0.5553784436856971,0.1238583354110677
1,11222,374.07,7.845813294229117,24.14060359235509,0.0,0.0,0.0,0.0,0.0,0.7900197461997683,0.07943861703235794
1,11223,374.1,8.720127027217671,30.67843807409153,0.0,0.0,0.0,0.0,0.0,0.9920283528864745,0.051386211725358566
1,11224,374.13,8.443017820073067,38.24335832412794,0.0,0.0,0.0,0.0,0.0,1.1361550611659665,0.03497339099757518
1,11225,374.17,9.064023481352422,46.53528298564794,0.0,0.0,0.0,0.0,0.0,1.2559580662460723,0.031033831367661628
1,11226,374.2,9.368966635688906,53.20880520370609,0.0,0.0,0.0,0.0,0.0,1.4217345683301155,0.04065753388790355
1,11227,374.23,8.938286742301358,55.51787548064968,0.0,0.0,1.0,0.0,0.0,1.6860557524615316,0.060581087607817795
1,11228,374.27,8.376727862256558,54.18092877944102,0.0,0.0,0.0,0.0,0.0,2.009872689512673,0.08172360743356123
1,11230,374.33,7.315227958407348,45.36024462948399,0.0,0.0,0.0,0.0,0.0,,
1,11231,374.37,7.32090718038728,38.33940679529101,0.0,0.0,0.0,0.0,0.0,2.2439418946262237,0.09282574833631198
1,11232,374.4,7.357685631309636,29.870279022254152,0.0,0.0,0.0,0.0,0.0,2.266084508052827,0.09093169710563372
1,11233,374.43,7.482346340177543,20.532831535059927,0.0,0.0,0.0,0.0,1.0,2.1046964100828895,0.08561864451032862
1,11234,374.47,7.626380689501531,11.50125246809435,0.0,0.0,0.0,0.0,0.0,1.8495392308753937,0.08781366006150389
1,11235,374.5,7.92763887920259,5.256382048727232,0.0,0.0,0.0,0.0,0.0,1.5350714911222312,0.10129439439150664
1,11236,374.53,8.508315229098883,3.3281510114644,0.0,0.0,0.0,0.0,0.0,1.1667305656284896,0.12826847904651026
1,11237,374.57,9.053179609266834,5.036959048039535,0.0,0.0,0.0,0.0,0.0,0.7833749361071903,0.17804984626200224
1,11238,374.6,11.078014455725736,5.7906999593759565,0.0,0.0,0.0,0.0,0.0,0.4571206157502119,0.2675403056262733
1,11239,374.63,14.379276755875424,7.498014425917887,0.0,0.0,0.0,0.0,0.0,0.23976394132248025,0.4126217345967418
1,11240,374.67,19.661218981097647,9.46486507473017,0.0,0.0,0.0,0.0,0.0,0.1257588552279556,0.6165215518044542
1,11241,374.7,26.932242588581744,10.44680636449914,0.0,0.0,0.0,0.0,0.0,0.07535633676157694,0.8601854083606183
1,11242,374.73,35.56480092378061,11.008438021924803,0.0,0.0,0.0,0.0,0.0,0.05288958873997574,1.1032715742568535
1,11243,374.77,43.11419580813302,11.51298848987048,0.0,0.0,0.0,0.0,0.0,0.03921134481547276,1.3061866364230486
1,11244,374.8,47.799308486070686,11.550460027232702,0.0,0.0,0.0,0.0,0.0,0.02853789038031951,1.4600615473067418
1,11245,374.83,48.9976628983828,11.135222253881407,1.0,0.0,0.0,1.0,0.0,0.02134780736014016,1.5911150589707115
1,11246,374.87,48.510749019790325,9.738692451102937,0.0,1.0,0.0,0.0,0.0,0.017887461319917558,1.7335197523710628
1,11247,374.9,45.0026013675737,8.52414287636796,0.0,0.0,0.0,0.0,0.0,0.01702683501185827,1.903925389892359
1,11248,374.93,39.287743813134426,7.6302690759057725,0.0,0.0,0.0,0.0,0.0,0.017813153022763227,2.0979963237501824
1,11249,374.97,30.80524491511761,7.400206524191503,0.0,0.0,0.0,0.0,0.0,0.019968510425986293,2.297102811132679
1,11250,375.0,22.62194011426021,7.391274674301144,0.0,0.0,0.0,0.0,0.0,0.023392514645883905,2.4731681041075526
1,11251,375.03,14.514470634845424,8.016464377237156,0.0,0.0,0.0,0.0,0.0,0.027465932660120825,2.58979033436245
1,11252,375.07,7.901129212592792,9.546137851589265,0.0,0.0,0.0,0.0,0.0,0.031108218727732465,2.6018737023795775
1,11253,375.1,8.031257414111707,10.804395536709194,0.0,0.0,0.0,0.0,0.0,0.03422880966177201,2.462714005066991
1,11254,375.13,8.247996771735615,12.170414633800815,0.0,0.0,0.0,0.0,0.0,0.04050213291359373,2.147394920876234
1,11255,375.17,7.505215007478057,13.442658458437537,0.0,0.0,0.0,0.0,0.0,0.06056239732431267,1.6849343185000467
1,11256,375.2,7.050070287334535,15.32948178922092,0.0,0.0,0.0,0.0,0.0,0.11346638135061247,1.1664220933222884
1,11257,375.23,7.597910945398951,19.13615561122603,0.0,0.0,0.0,0.0,0.0,0.22395122936591838,0.7021988482987276
1,11258,375.27,8.287733878454816,24.90529907261464,0.0,0.0,0.0,0.0,0.0,0.41212736276808165,0.36048022430294485
1,11259,375.3,8.345945481957415,33.23776689738847,0.0,0.0,0.0,0.0,0.0,0.6756386292268118,0.14980118711459928
1,11260,375.33,8.504800029973154,42.4766424956008,0.0,0.0,1.0,0.0,0.0,0.9777890618367135,0.044938693045449896
1,11261,375.37,9.10532219627504,50.86963540285589,0.0,0.0,0.0,0.0,0.0,1.262138978569956,0.010126846334974359
1,11262,375.4,9.26402051987506,55.2783122904532,0.0,0.0,0.0,0.0,0.0,1.4899339811829913,0.010483308667868578
1,11263,375.43,9.13566424469471,55.467931100222486,0.0,0.0,0.0,0.0,0.0,1.6634133056557099,0.022236654333550678
1,11264,375.47,9.124106254715317,53.22223750261793,0.0,0.0,0.0,0.0,0.0,1.8127685275895709,0.03540534928443917
1,11265,375.5,8.133244147251787,48.579678607846034,0.0,0.0,0.0,0.0,0.0,1.9678969715352719,0.04758078205998919
1,11266,375.53,8.218079236904174,42.02505454961354,0.0,0.0,0.0,0.0,0.0,2.1397786933229264,0.05739546764926352
1,11267,375.57,7.828021111411061,33.62610027384537,0.0,0.0,0.0,0.0,0.0,2.3147069755991296,0.06269209063337372
1,11268,375.6,8.005405497764116,23.974017946183864,0.0,0.0,0.0,0.0,0.0,2.4576662017611324,0.06268589681069138
1,11269,375.63,8.214981635425772,14.15023732706942,0.0,0.0,0.0,0.0,1.0,2.5198307783163307,0.05944171522485508
1,11270,375.67,8.828586064274617,5.90565172097061,0.0,0.0,0.0,0.0,0.0,2.447008168570262,0.056840174636598254
1,11271,375.7,9.464690654052704,2.945263750542807,0.0,0.0,0.0,0.0,0.0,2.19667950269935,0.060679710568760044
1,11272,375.73,10.46124065109086,3.373292998668433,0.0,0.0,0.0,0.0,0.0,1.7712154986067685,0.08149880257375802
1,11273,375.77,11.815205188957862,5.7032979121400444,0.0,0.0,0.0,0.0,0.0,1.247548127406518,0.1372754037168693
1,11274,375.8,14.125441473918585,6.199126407852333,0.0,0.0,0.0,0.0,0.0,0.7547322214851626,0.25185337365859944
1,11275,375.83,18.46502253197525,7.352730109276109,0.0,0.0,0.0,0.0,0.0,0.393005916450689,0.44406427071034554
1,11276,375.87,24.99761538731832,8.680941990190263,0.0,0.0,0.0,0.0,0.0,0.17939293205816348,0.7087655228314577
1,11277,375.9,32.91228782254652,9.34931722026846,0.0,0.0,0.0,0.0,0.0,0.07469826473927599,1.0063228377674438
1,11278,375.93,41.41015421991406,10.21028500388678,0.0,0.0,0.0,0.0,0.0,0.03289035955265653,1.2803110297625924
1,11279,375.97,47.57706134921469,11.35523483325406,0.0,0.0,0.0,0.0,0.0,0.021457610607171603,1.4962706940706039
1,11280,376.0,49.72942981966193,11.587759692637462,1.0,0.0,0.0,1.0,0.0,0.023354972553026005,1.6628532039574757
1,11281,376.03,48.65316198663891,11.24879038274122,0.0,0.0,0.0,0.0,0.0,0.03090984443850658,1.8134073058716413
1,11282,376.07,45.006041162667714,10.52757898625768,0.0,0.0,0.0,0.0,0.0,0.03785289612561958,1.9744983717520574
1,11283,376.1,39.0831222761876,9.638202408388224,0.0,1.0,0.0,0.0,0.0,0.03920981845999693,2.1522893944656976
1,11284,376.13,31.269829773502835,8.83179694319037,0.0,0.0,0.0,0.0,0.0,0.0352394427019461,2.334148575135057
1,11286,376.2,13.519347025693946,8.452353107207898,0.0,0.0,0.0,0.0,0.0,0.030231954398637514,2.4922967785946097
1,11287,376.23,7.705189256756029,9.16876245316942,0.0,0.0,0.0,0.0,0.0,0.027815982816892668,2.586171249381668
1,11288,376.27,7.46552691056678,10.27011634692994,0.0,0.0,0.0,0.0,0.0,0.0287648229375829,2.5661819231977705
1,11289,376.3,8.814938455856264,11.69902567372054,0.0,0.0,0.0,0.0,0.0,0.03242381766027815,2.38624117663514
1,11290,376.33,7.15859370554864,13.269625041578308,0.0,0.0,0.0,0.0,0.0,0.04067900570774124,2.0311201113565716
