timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-15T08:57:47,codecarbon,3fbabad7-53c3-47d1-bc9a-62c72b92cdeb,4.810865640640259,0.0001540521813108,3.2021717673737594e-05,95.0,109.85599325650652,94.40559768676758,0.0001269507060448,0.000146713728327,0.0001260672167931,0.0003997316511651,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T09:02:37,codecarbon,52cd2849-bec3-490d-83d5-c464d00c99b4,177.52685284614563,0.0054382564851069,3.063343036796803e-05,95.0,82.75400478448923,94.40559768676758,0.0046847107122341,0.0047944146690497,0.0046319584459838,0.0141110838272677,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T09:04:22,codecarbon,796b1c5c-a748-4f60-a5d2-b54e0ebb74ca,39.7438280582428,0.0017354651446274,4.366628051239184e-05,95.0,214.5487099531024,94.40559768676758,0.001048787082235,0.0024212761036324,0.001033088550761,0.0045031517366284,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T09:04:22,codecarbon,16521b13-e633-4338-84c4-e942238cd943,39.907869815826416,0.0017422856585895,4.365769625465282e-05,95.0,213.7767216866717,94.40559768676758,0.0010531172139777,0.0024294277770877,0.001038304484632,0.0045208494756974,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T09:04:22,codecarbon,be722e25-e33c-4c07-a2a7-8e8baf1ead52,47.13929891586304,0.0019851105571058,4.211158423567077e-05,95.0,200.35889655580303,94.40559768676758,0.0012439445482359,0.0026711849152434,0.001235797410681,0.0051509268741604,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T11:56:38,codecarbon,9cd07091-9eaf-4fdf-8737-0cb2d92167f3,73.35530233383179,0.0022109098461384,3.0139741447412697e-05,42.5,223.46253227893183,94.33244705200195,0.0008659945943289,0.0029490737481978,0.0019217582045165,0.0057368265470433,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
2024-04-15T11:59:38,codecarbon,784a5756-5495-4814-95d5-25a65e9ac46b,67.72397756576538,0.002083273673295,3.076124215049303e-05,42.5,207.18251146740508,94.33244705200195,0.0007995153741704,0.0028318008765495,0.0017743223982686,0.0054056386489885,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
2024-04-15T12:21:13,codecarbon,13302856-f05a-4b9d-9c64-39afaebf31a9,77.5454831123352,0.0015029924221706,1.938207567800396e-05,42.5,21.51885506944724,94.33244705200195,0.0009154625044928,0.0009528404845582,0.0020316329773897,0.0038999359664408,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
2024-04-15T12:36:22,codecarbon,86910ce3-d5a8-4fdc-aefc-7fa1658c9584,539.9190323352814,0.0153485362430636,2.842747768434376e-05,42.5,136.01732551389824,94.33244705200195,0.0063740132999089,0.0193098646145131,0.0141422101240629,0.0398260880384849,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
2024-04-15T12:49:38,codecarbon,a8809998-9670-48fb-aa25-b9db47416a28,723.870721578598,0.0271364496934863,3.748797801119497e-05,42.5,132.93572082871626,94.33244705200195,0.0085456532807813,0.0429046926570322,0.0189627942750267,0.0704131402128403,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
